content,fecha_publicacion
"@ArmandoCue82579 @XochitlGalvez Los siento pero la Sra. Xochitl es inepta  y prepotente , ""la ingeniera"" hace preguntas que ni ella misma sabe las respuestas. Hay que entender que ya tuvimos un zoquete de presidente ( Enrique Pena)  para pasar a algo peor con la Sra. Xochitl ya es bastante, ella no es un cambio",2023-11-18 05:44:50+00:00
@XochitlGalvez @Claudiashein PRESIDENTE DE MEXICO ,2023-11-18 05:41:38+00:00
"@MarianaRabago4 @makdavicho1974 @XochitlGalvez Estoy de acuerdo, nuestro querido Presidente era su promotor! ",2023-11-18 05:15:08+00:00
"@XochitlGalvez El presidente .@lopezobrador_ debe decretar quedar prohibido llamarle el #TrenMaya, ahora se debe decir El Ferrocarril...quiero oir a la p3nd3ja #Cogupta pronunciarlo",2023-11-18 05:11:20+00:00
"@CastelloPRD @SCJN @lopezobrador_ @PRDMexico @XochitlGalvez @lumendoz @clausrichart @AdrianaDiazPRD @Adela_Micha @Arouet_V @Jesus_ZambranoG @AristeguiOnline @angelicadelap Y tienes toda la razon....

Asi de inteligente es mi gran presidente, obliga a la oposicion a hacer lo que el considera mas conveniente...!Es muy trucha!...",2023-11-18 04:52:00+00:00
"@Alettylelo @ehueda @EmilioVallejoRL @XochitlGalvez @lopezobradooor_ 
#YaSienteseSenora
Neta abra los ojos es el segundo presidente a nivel mundial con mejor aprobacion, su popularidad le va dar el triunfo a Claudia
Quitese su odio facho y resignese a seguir teniendo un cambio que ya no incluye a las ratas prianistas",2023-11-18 04:44:37+00:00
"Se la pasa diciendo @XochitlGalvez que el presidente es un resentido y pide unidad, pero en sus discursos  no pierde la oportunidad de echarle en cara al pri lo mal que la trataron.

Es lo que tanto critica .",2023-11-18 04:42:55+00:00
"@luzelenachavez8 @XochitlGalvez @OscarAthie Pina,pitan, nuestro presidente le va dando en la torre, a los que robaron al pueblo.",2023-11-18 04:41:49+00:00
"@XochitlGalvez Jajaja pero si an botado en contra de todo  0 beneficio a la gente y al pueblo,nomas miran intereses de algunos pocos,el presidente a hecho todos los canbios a favor de la gente y del pais ",2023-11-18 04:35:47+00:00
@XochitlGalvez Xochiltl llego a candidata .asta ahi quedara .siempre falla. En discursos  jajaja no sra no sirve utiliza palabras de nuestro presidente..busque sus palabras ..,2023-11-18 04:27:34+00:00
"@snowdenassange2 @FabyGfranco @XochitlGalvez No, segun tu presidente, los que vamos trabajando por mas.....sin dadivas, ahh y sin doble moral respeto a la corrupcion y robo a la vista de todos.",2023-11-18 04:21:38+00:00
"@kenialopezr @XochitlGalvez ""presidenta mujer""?  No pues por eso estamos como estamos con estos diputados ignorantes analfabetas que ni hablar bien saben  que Dios nos libre de tener que Xochith Galvez llegue a ser presidente",2023-11-18 04:20:35+00:00
"@lpazosp Por eso a los senadores, jueces y diputados que llevan el cabello con flequillo, faldas y zapatillas, les digo ""senores"", porque por encima del disfraz y las cirugias, no hay mas que, cromosomas XY. Punto. Y muchas veces me he referido a @XochitlGalvez como PRESIDENTE. Asi nomas.",2023-11-18 04:17:37+00:00
@LuisMaciel75 @Roszli1 @martuchi63 @XochitlGalvez @Xochitl2024 Yo ceeo que tiene wsperanzas. Un pendejo con licenciatura y que se tardo 14 anos en titularse logro ser presidente. No me sorprenderia que xochilt tambien lo lograra.,2023-11-18 04:16:00+00:00
"@Roszli1 @indraelephant8 @martuchi63 @XochitlGalvez Yo conozco a un pendejo licenciado que se echo 14 anos en titularse, y adivina? Es presidente (uno muy pendejo, pero presidente al fin y al cabo)",2023-11-18 04:14:48+00:00
@XochitlGalvez Cabeza y estrategia valio y critica al presidente xq dice abrazos no balazos y ud dice corazon p las victimas y buscar justicia q incongruencia y caracter p/aplicar la ley q no le tiemble p/autojuzgarse x contratos millonarios en del.Hgo es conflicto de intereses aqui y China etc,2023-11-18 04:04:13+00:00
@revistapolemon @lopezobrador_ Es correcto enloquecieron de gusto al dar por hecho que @XochitlGalvez sera nuestra presidenta de Mexico y estan avergonzados del partido y presidente oficialista,2023-11-18 04:02:24+00:00
"Nuestro Mexico puede estar mucho mejor.

Tu y tu familia merecen tranquilidad, atencion medica, buen empleo, buena vida y un mejor futuro.

Es de xingones ser aspiracionista.

#ConTodoElCorazon https://t.co/zIO9dtz9LX",2023-11-18 02:50:27+00:00
"@alxchivo82 @ehueda @EmilioVallejoRL @XochitlGalvez Lloriquear todos los dias, decir que todos los atacan,  es el maestro del mitote, ya se ha peleado con medio mundo, y con la otra mitad esta en proceso ,  es una verguenza  mundial,@lopezobradooor_ , el peor presidente que ha tenido Mexico. El mas chiquito.",2023-11-18 03:43:41+00:00
@juncalssolano @XochitlGalvez Y el segundo presidente mas popular del mundo ??? Relegado por quererse pasar de listo y mas lista resulto la presidenta de #Peru https://t.co/bWqIzazMSq,2023-11-18 03:23:45+00:00
@alvaro_delgado @Claudiashein @XochitlGalvez @samuel_garcias @MendozaBlancoA Como los seguidores bot del presidente,2023-11-18 03:22:01+00:00
"@Xochitl2024 @lopezobrador_ La botarga, de @XochitlGalvez  quiere utilizar a nuestro amado Presidente para hacerse publicidad. Mas que demostrado: senora usted no tiene palabra!!!!",2023-11-18 03:17:42+00:00
"@emedranos @XochitlGalvez Ya nos demostro la destruccion que puede hacer como presidente en solo 5 anos, engano y engana a muchos
Si quieres que llegue a 95  con su regimen, Mexico no aguantara otro sexenio con la transformacion
El presente y futuro
Sin medicamentos, educacion, eso si con abrazos de sobra",2023-11-18 03:17:21+00:00
"@Celeste4T Bien por el Presidente, da gusto que se reuna al Tu por Tu, asi se reunira @XochitlGalvez con el Proximo Presidente de Estados Unidos,  una mujer que viene de la adversidad, que tambien salio de un pueblo padeciendo carencias y a base de caracter salio adelante, al tiempo. ",2023-11-18 03:14:04+00:00
"@azucenau El ano que entra @lopezobrador_ ya no sera presidente, por fortuna,   le tocara ir a @XochitlGalvez",2023-11-18 03:13:41+00:00
"@ClaraBrugadaM @XochitlGalvez Jajaja, no mames y que es lo que hace el presidente pedorro todas las mananas, caga su pinche cinismo.",2023-11-18 03:13:24+00:00
"@XochitlGalvez No MMS y tu pagandote a  un juez para que haga un chisme de los dichos del presidente, eres menos que nada.",2023-11-18 03:08:51+00:00
@Quietpassion2 @makdavicho1974 @XochitlGalvez A esta sra ni como ayudarle. Yo no se quien fue idiota que la puso como precandidato a presidente.. es una ridicula.,2023-11-18 03:07:57+00:00
@juncalssolano @XochitlGalvez Pues a mi me da mas tranquilidad de que MC no se haya unido a Xochitl y de que vaya mal pues no me da la impresion apenas va a iniciar su campana porque ella si respeta la ley electoral no es tramposa como el presidente.,2023-11-18 03:02:07+00:00
@XochitlGalvez Habla como el presidente y no es de tabasco lo estara imitanfo para confundir al pueblo y ganar el voto como todos lo aman,2023-11-18 03:01:23+00:00
"@XochitlGalvez Esta misma cara tendra sra Galvez, cuando vea el triunfo de la Dra. Claudia ,la primer Presidente de nuestro amado Mexico. Pobre #Mochiltrufia https://t.co/nBYxh5EzqX",2023-11-18 03:00:41+00:00
@XochitlGalvez @senadomexicano Hay que acabar con los fosiles empezando con el presidente,2023-11-18 02:44:32+00:00
"@ZuritaCarpio @XochitlGalvez ?Esa mujer quiere ser presidente de Mexico?
?Porque mejor se prepara en economia, en salud, en estrategias para combatir el crimen u",2023-11-18 02:40:39+00:00
"@elpequeniovanya @RodFarfanA @XochitlGalvez Cuando hacen comentarios asi se dan cuenta de lo que hacen primero? Es decir, puedes ver que un politico de oposicion es un bodrio, pero aplaudes un presidente que es una reverenda mrda? Eso no lo vez?",2023-11-18 02:37:33+00:00
"@manuel_alamilla ?POR QUE NOS VAMOS A ENOJAR...? SI APOYAMOS AL MEJOR PRESIDENTE DE TODOS LOS TIEMPOS EN MEXICO...
JODIDOS USTEDES CON SU @XochitlGalvez https://t.co/c2cKktk0jc",2023-11-18 02:29:28+00:00
@XochitlGalvez @Xochitl2024 deseo compartir contigo esta idea para limitar el poder avasallador del presidente en turno: que el presidente NO sea quien elija a los Ministros de la SCJN por ser otro poder y asi preservar su autonomia. Que sean electos por sus pares. Saludos.,2023-11-18 02:25:01+00:00
@Diegoelbatoglez @rturrent @290860narvarte @XochitlGalvez El derecho de replica no obliga al Presidente a recibir a Xochitl en la mananera.,2023-11-18 02:24:25+00:00
@ClaraBrugadaM @XochitlGalvez Como cuando la juanita de Acapulco le echo porras al presidente dias despues del paso de Otis?? O eso no es propaganda porque es de Morena??,2023-11-18 02:22:06+00:00
"Manana con mucho animo recibiremos a @XochitlGalvez en Puebla; hoy junto a todo el equipo del @PRIdePUEBLA y con la representacion de nuestro presidente @NestorCamarillo, alistamos los ultimos detalles de este gran evento, !tendremos presidenta! https://t.co/un7xQegQYr",2023-11-18 02:08:09+00:00
"""Millones de personas ven en ti, Xochitl Galvez (@XochitlGalvez), una opcion frente a un presidente inepto y autoritario. No has estado a la altura"": Marco Levario Turcott (@Arouet_V).
https://t.co/gKDjf3YKOY",2023-11-18 02:00:00+00:00
"@ClaraBrugadaM @XochitlGalvez Tu llevas agua? Ni se te habia ocurrido pero lo hace la futura presidente y te enojas.

Se feliz de cualquier manera vas a perder",2023-11-18 01:48:55+00:00
"@love710521 @CarlosTorresF_ @XochitlGalvez No te ardas chairo  si o no pregunto ""por quien votastess?"" , el primer video una mentira total, ojala, ojala ese fuera el presidente, por ese votastesss y mira!  ay cucarachairos!  que mal ser morenacos en tiempos de Lopez disfrutalo  https://t.co/3fVbV1cJLv",2023-11-18 01:43:54+00:00
"@Alonsotamez @lopezobrador_ @XochitlGalvez La futura presidente del PRIAND
,,,NO MAMEN !! 
TANTA INTELIGENCIA LOS AP3NDEJO https://t.co/qSUZxkvGBs",2023-11-18 01:27:08+00:00
"@Alonsotamez @lopezobrador_ @XochitlGalvez MEJOR INVENTA ALGO 
COMO CONECTARLE EL CEREBRO CON LA LENGUA!
NO CORDINA 
NO PIENSA
SOLO LEE
TIENE VACIO EL CEREBRO
NULA IMAGINACION
,,o sea no menen  ( todos son expertos menos la que quiere ser presidente de Mexico!! https://t.co/FCW8rK6aRj",2023-11-18 01:23:26+00:00
"@ClaraBrugadaM @XochitlGalvez No tienes verguenza o estas ciega y todas las pendejadas y carros que hace tu pinche presidente ,eres una lame wuebos.",2023-11-18 01:22:27+00:00
"@_marginales_ @CarlosTorresF_ @XochitlGalvez 1. Yo no vote por el Borolas
2. Tu primer video excelente, ese si es mi presidente y por quien vote en 2018.
3. Tu segundo video nada que ver con lo que pregunta el pseudoperiodista, que tiene que ver el AIFA?
Por eso estan en la lona mis derechairos, sigan echandole ganitas!!",2023-11-18 01:21:36+00:00
"@ramasknight @alitos_6289 @Javier_NavarroM @JaimeDuarte @CarlosLealMx @Xochitl2024 @XochitlGalvez @samuel_garcias @EVerastegui @Claudiashein Dos cosas son seguras:

1. Xochitl NO gana ni para presidente de su fraccionamiento.

2. Cuando la 4T lo considere ""conveniente"",
""despertaran"" las denuncias contra #Cogupta 

https://t.co/RKT0I4T6q5

https://t.co/Rqglbo7WCy

https://t.co/hnjlZ0hMqR

https://t.co/ABIxJQ4LnK",2023-11-18 01:13:40+00:00
"@emedranos @EmilioVallejoRL @XochitlGalvez Yo diria el presidente mas pende&amp;o  de toda la historia y claro que lo empino, asi como a muchos chairos, recuerden todo empezo porque el senor esta acostumbrado a descalificar y cuando la senora le respondio se fue a esconder en su palacio, cobarde matoncito,",2023-11-18 01:10:57+00:00
@ElAmaDeCasa1 @XochitlGalvez Pague sus impuestos senora su titere cochitl Galvez no es digna de ser presidente.,2023-11-18 01:09:35+00:00
@SoyLexMex @tatylurodri @EVerastegui @XochitlGalvez Eduardo Verastegui es nuestro Presidente,2023-11-18 00:56:07+00:00
"@LindaHe89228996 @Trolmalpagado @XochitlGalvez Difiero en lo que dices de Salinas, pues yo mas bien (asi decimos, verdad?) veo que peso tanto su gobernanza que muchos supusieron que el seguia ""mandando"". Y no. Amlo no supero una negativa de Salinas Presidente y se emberrinchino. Lo tiene como su nemesis y no lo supera.",2023-11-18 00:56:07+00:00
"@Yayiss_Yayisss @XochitlGalvez Ni un voto para Xochitl Galvez, ya se descaro y declaro ser de izquierda, sumisa a las ordenes del PEJELAGARTO, votaremos por EDUARDO VERASTEGUI NUESTRO PROXIMO PRESIDENTE",2023-11-18 00:55:16+00:00
@XochitlGalvez Xochitl presidente! Pero...te mande invitacion y nada,2023-11-18 00:37:26+00:00
@Trolmalpagado @XochitlGalvez Simplemente Lopez Obrador esta haciendo lo que su maestro Salinas de Gortari. Aun dejando a ser presidente siguio mandando,2023-11-18 00:31:29+00:00
"@_JRLB_ @lopezobrador_ Una oportunidad mas para arrodillarse ante el Presidente de EEUU; AMLO, eres una verguenza nacional. @_JRLB_  @lopezobrador_  @XochitlGalvez",2023-11-18 00:31:05+00:00
@Trolmalpagado @XochitlGalvez Pero eso ya le tocara la nueva o el nuevo presidente. Porque Lopez si lo dijo una vez pero yo creo le calmaron la boca ya no lo volvi a repetir y ahorita como que se ve que no tiene ganas de hacer eso,2023-11-18 00:20:43+00:00
"@makdavicho1974 @XochitlGalvez Quiere levantar una pelea que ella y Claudio XL Idiota Gonzalez terminaron, y desde que callaron al presidente desaparecio la senora de encuestas, intencion de voto, solo le queda @laishawilkins y sus  como @katedelcastillo, ya esta derrotada y los perdedores ahi...",2023-11-18 00:19:13+00:00
@makdavicho1974 @XochitlGalvez pinche arrastrado lambe huevos lambizcon borrego foca aplaudidora de este miserable gobierno te gusta mamarle la verga al estupido presidente,2023-11-18 00:10:41+00:00
"@Ggeoeo97293459 @XochitlGalvez Apoco le tienen miedo???? XOCHITL, nuestra proxima Presidente ",2023-11-18 00:02:24+00:00
@Trolmalpagado @XochitlGalvez Para empezar ni siquiera se ha abierto una convocatoria para una nueva constitucion. Para eso tiene que hacerlo ya sea este presidente o el que viene o la que viene. Y luego tienen que nombrar a los notables son los que les van a decir y redactar por eso nada mas parchan esta,2023-11-18 00:01:51+00:00
@ClaraBrugadaM @XochitlGalvez Solo mi partido y mi Presidente lo pueden hacer NO andes lucrando con la necesidad de la gente..... Cangrejito playero Acapulco tropical.....,2023-11-17 23:57:41+00:00
"@juncalssolano @XochitlGalvez Calmate Juan, @XochitlGalvez no lleva todo el apoyo del estado, publicidad paga con el erario y aparte es atacada por idiotas pagados por el presidente no mams.",2023-11-17 23:46:55+00:00
"@XochitlGalvez De cual gobierno? , crees que Iztapalapa se quedo sin agua hace un ano? Ya no se humille senora, no va a ser presidente NUNCA! Y usted lo sabe la estan utilizando, pobres de sus hijos cuantas burlas deben aguantar ",2023-11-17 23:36:43+00:00
".@XochitlGalvez aseguro que la terna enviada por el presidente @lopezobrador_ al Senado para cubrir la vacante en la @SCJN es una ""provocacion"".

Aqui los detalles 

https://t.co/qbKUGXSQoF",2023-11-17 23:36:39+00:00
@XochitlGalvez @XochitlGalvez Presidente de Mexico!!,2023-11-17 23:33:34+00:00
"@XochitlGalvez Di en que nuestro excelso presidente AMLO esta muy contento de que usted sea la candidata de la oposicion  mire, a poco si es cierto? Jejejeje https://t.co/QBACX2pfeE",2023-11-17 23:30:07+00:00
"Veracruz le abre sus brazos a  nuestra querida @XochitlGalvez,   opina que las ternas que ha elegido el Presidente es una provocacion y no respeta la Constitucion

#PonleElCorazonAMexico 
#FuerzaRosa 
#XochitlVa  https://t.co/k7Ge9gmUpP",2023-11-17 23:22:56+00:00
"@Xochitl2024 @XochitlGalvez
?Tienes pruebas de los gastos de la Dra?
Nadie tiene la culpa de tus tropiezos Donita, tus declaraciones (lapsus) del presidente del PRI Alito Moreno nadie las pago...",2023-11-17 23:13:03+00:00
"A los dos funcionarios del @INEMexico , #ManuelCampos y #CintiaCampos LOS CORREN A PATADAS POR EDITAR PALABRAS DEL PRESIDENTE PARA BENEFICIAR A LA SONSA @XochitlGalvez Y con esa ""inteligencia"" creen que ganaran la presidencia? ",2023-11-17 23:09:04+00:00
@XochitlGalvez @XochitlGalvez presidente de Mexico!!,2023-11-17 22:28:19+00:00
"@XochitlGalvez Jajajajajaja vision que? Del Borolas? O de Fox? @FelipeCalderon @VicenteFoxQue  albondiga de dos patas farsante solo para la foto fuiste por la "" pipa "" nunca seras presidente ni de tu calle VOTO MASIVO POR MORENA",2023-11-17 22:23:07+00:00
"@XochitlGalvez @SCJN Tu no presentarias una terna de gente aliada? Que presidente no lo haria? Que ingenuidad. Por cierto, se propuso una reforma para que la Suprema Corte sea escogida por democracia participativa, y se negaron. Soporten.",2023-11-17 22:19:33+00:00
"@EmilioAlvarezI @lopezobrador_ @DinaErciliia @APEC Eso dicelo  a @XochitlGalvez que se #PLAGIO la frase de @lopezobrador_  diciendo "" TENGAN PARA QUE SE ENTRETENGA , QUE BRU..... Y TU TAMBIEN,  EL ODIO QUE LE TIENES AL SR. PRESIDENTE TE HACE UTILIZARLA",2023-11-17 22:18:23+00:00
"@XochitlGalvez Aqui junto a los corruptos opositores q han hundido a Mexico, junto a su patron el Fox, q ella y el dicen, q el pueblo de Mexico somos ""HUEVONES"", ese mismo al q le va regresar su ""Pension de ex presidente "" como si se lo mereciera. https://t.co/Eb07Zh4IQD",2023-11-17 22:18:14+00:00
